"","ranking","median","mean","sd"
"Rn28s1",1,0.00415380792214239,0.105426545534735,0.226648829528512
"Ubb",2,0.00443949318034162,0.0270145220179207,0.0426840285684528
"Mbd2",3,0.00449348317860082,0.016250923980689,0.0227027504176292
"Laptm4a",4,0.00449356849709115,0.0133596661053426,0.0209814626748876
"Rps6",5,0.00498813700497231,0.0496638985251677,0.0941357079918244
"Itm2b",6,0.00510351476922285,0.0563624497950809,0.104904471566731
"Car3",7,0.00519711619813198,0.0747476280143495,0.165005281573408
"Hnrnpab",8,0.00535582726995812,0.0174350992390965,0.0294578092316325
"Hnrnpk",9,0.00536152989888154,0.0151546773807615,0.0237198571614258
"Huwe1",10,0.00537255176719321,0.0123663089170632,0.014560085583034
"Gtf2a1",11,0.00542247033595145,0.0158784849799709,0.0226561047247944
"Rps2",12,0.00549971156755053,0.0701984321636484,0.144830296810594
"Eef2",13,0.00566522407271404,0.0404141708113003,0.083505607553155
"Gnas",14,0.00578590849422302,0.131902255676213,0.284261105619142
"Fabp4",15,0.0057885995338421,0.0687352597425214,0.156148992490182
"Pabpc1",16,0.00584305063536934,0.0440750829181591,0.0896108232312598
"Gnb1",17,0.00585965948915531,0.0366148254958869,0.0761706090432707
"Ik",18,0.00592084446280714,0.03289836828671,0.0525831704994581
"Rpl27",19,0.00594331460193144,0.0175753139255774,0.0254306101295035
"Hsp90ab1",20,0.00595128453113983,0.0735716849278733,0.158086894941269
"Srp9",21,0.00599436762512382,0.0333854735684162,0.0549113376440631
"Oaz1",22,0.00600017228545494,0.0667262779771022,0.125633938748538
"Srpk1",23,0.00600977769775445,0.0414976855598012,0.0778824424571051
"Uba52",24,0.00609103066428349,0.103846872904019,0.215563213367621
"Fth1",25,0.00609981840645886,0.0688681186412146,0.15356141202532
"Rpl32",26,0.00611674332209231,0.0199711837075491,0.0214922600329987
"Rpl28",27,0.00614996189024384,0.0619208778354888,0.127525129472624
"Arl1",28,0.00616731338656884,0.030538773456362,0.0583486522544875
"Nedd4",29,0.00618931430751724,0.0310964640379399,0.0511843498702174
"Pdcd6ip",30,0.00620921216131008,0.0340634061493348,0.066182001417865
"mt-Rnr1",31,0.00626795408520134,0.0772991055706517,0.177193581280574
"Ube2d3",32,0.00637159350900957,0.060155865409305,0.122218666659884
"Bnip3l",33,0.0063961577781955,0.021991956021298,0.0366328236777634
"Mapk1",34,0.00639992007312758,0.0126279314716853,0.0154317362228293
"Exoc7",35,0.00644510244431303,0.0216668475161244,0.0285296496340142
"Cst3",36,0.00646730144534739,0.0700055241110883,0.158629236896253
"Eif3a",37,0.00646860928343339,0.0303585702142301,0.0477432011726883
"Gm7222",38,0.00648127913066742,0.0647742672392716,0.130770818039442
"Mbnl1",39,0.00649494134614161,0.0330386353431688,0.0659615284993105
"Rnf168",40,0.00651028786883672,0.0214420291638563,0.0290943339433567
"Eif3h",41,0.00651783592372156,0.0187175326504051,0.0283032593775862
"Stt3a",42,0.00653016487287707,0.0246244786460176,0.0372017755840433
"Rpl41",43,0.00654731537809956,0.03228960942418,0.0549527618324559
"Gm6344",44,0.00655527298263427,0.0152589638340144,0.0144570421335426
"Sppl3",45,0.00656579552076108,0.0149421297815259,0.0174612253423042
"Dnajc5",46,0.00656632192690323,0.0140391065854001,0.0150392414465778
"Gm5566",47,0.00658480972848309,0.0837068268395459,0.168856288662194
"Txn1",48,0.00659385546737006,0.0497341161960009,0.103174546633589
"Numb",49,0.00662069993475275,0.0222092552789859,0.034897559318671
"Gabarap",50,0.00664457142739136,0.0606530346121576,0.133964494197035
"B230219D22Rik",51,0.00666888696655553,0.0162323592656809,0.0189310890995567
"Sp3",52,0.00667790838929959,0.0183160265088546,0.0241539285601993
"Cdc42",53,0.00672002061928096,0.0249131516894016,0.0383714157901936
"Sdf4",54,0.00673654765713146,0.026626769441186,0.03468310933876
"Rab14",55,0.00673807907315121,0.0451303720618077,0.0947333689748734
"Rhoa",56,0.00673913043478253,0.0400668431452499,0.0704894937514165
"Kmt2c",57,0.00674520679443573,0.0180662799890368,0.0229942380739859
"Rpl38",58,0.00680249874042568,0.0422318173351226,0.0750357946529169
"Setd5",59,0.00681416644160806,0.0201185514370131,0.0307306191408312
"Ist1",60,0.00691124960599617,0.0210943317124268,0.0340259231625615
"Gng12",61,0.00692476405289861,0.0320323897619576,0.0609019315145614
"Rac1",62,0.00695484850291336,0.0141490786335076,0.0149748964680617
"Gm8973",63,0.00695529509113074,0.048520567508897,0.0946487068564577
"Ipo5",64,0.00696369730547837,0.0320952883523518,0.0585281032548481
"Chd4",65,0.00696461062243206,0.0237147463748336,0.0414902598388273
"Ilf3",66,0.00696650132030151,0.0230086426650831,0.0320553621708524
"Srsf2",67,0.00696930890634142,0.0263414211339106,0.0485590826554018
"AU040320",68,0.00697005525545161,0.0188385121107819,0.0210726274863409
"Ppia",69,0.00697820033627674,0.0308988331468792,0.0545219566407963
"Myl12b",70,0.00698506353267161,0.0764016134045706,0.159090895731766
"Hnrnpul2",71,0.00698582166645269,0.0253735158819426,0.0428759485802738
"Rn18s",72,0.0069952295669678,0.114443290189053,0.243796669593551
"Nrbp1",73,0.00699711935860241,0.0308929145677564,0.0584766392823012
"Itch",74,0.00699954332330199,0.0194550867906801,0.0222515269860414
"Cul3",75,0.00700398995300829,0.0317187383490463,0.0554896718746693
"Nhp2l1",76,0.00702546026351841,0.0222505526997732,0.0344549637972184
"Canx",77,0.00704496495147237,0.0259349492208889,0.0480419631422854
"Ssr3",78,0.00705913216867824,0.0326237432588241,0.0551904257774714
"Ppp6r3",79,0.00707810483284551,0.0331614765568169,0.0526151661157618
"Gm14296",80,0.00716720073349472,0.016963978970967,0.0208328789014567
"Depdc5",81,0.0071716793049191,0.0453732514565879,0.0790365337678417
"Naca",82,0.00717665381506374,0.0417311448813791,0.0763676763753694
"mt-Rnr2",83,0.00717872193062254,0.125090594459881,0.291675544897208
"Atrx",84,0.00719416132205681,0.0235282718042413,0.0352128698592214
"Brap",85,0.00720818036013538,0.0675149048385015,0.123698033687306
"Ywhaz",86,0.00721522192984324,0.0328094375005817,0.0433187132248734
"Gatad2b",87,0.00723102710635263,0.0254203724799747,0.0452366420007868
"Eif4g2",88,0.00724045663994478,0.0247226511738978,0.0452088843510548
"Lsm14a",89,0.00725292479274764,0.0144952240814742,0.0184593825341783
"Puf60",90,0.00727022300892389,0.0210777205080966,0.0281607146028767
"Vim",91,0.00728136212818233,0.0220586894674236,0.0254401773864436
"Tmed10",92,0.00728136287833815,0.0509823815804976,0.0810946842279286
"Ubap2l",93,0.00729668176154385,0.0229361565637943,0.0395094585694689
"Tcf25",94,0.00732844068278631,0.0181034711330374,0.027477434916525
"Supt6",95,0.00732923760709844,0.0183809161894765,0.02121401727014
"Rtn3",96,0.00737258338572397,0.0341336542319326,0.0659641720468906
"Rtcb",97,0.00737965312589186,0.0221968485737316,0.0352918325680245
"Smarcc2",98,0.00741301943580261,0.0261195707066932,0.0432600897106668
"Srsf3",99,0.00741695056727197,0.0136206402057569,0.0178571710889204
"Wdr26",100,0.00742029320112558,0.0186382320021163,0.0232748126275775
"Chd8",101,0.00744698639997556,0.0197515906999863,0.0284693093197403
"Dhx30",102,0.00744934141556248,0.0337706458118082,0.0526281377254017
"Rpl15",103,0.00745469456197301,0.0276176351905841,0.0429738984997569
"Ube2d2a",104,0.00746071101565277,0.0172813844601454,0.0177883963838336
"CYTB",105,0.00747342566620826,0.0988493340588729,0.225862351332322
"Mapk1ip1l",106,0.00747506199040408,0.0347145326399405,0.0643896351590141
"Rplp0",107,0.00747627235408992,0.0441006123010031,0.0798597958731504
"Akr1a1",108,0.00750741007629461,0.0222322886166423,0.0270019777634454
"Arpc2",109,0.00751050439184727,0.0234992874777024,0.0275188306552208
"Hnrnpa2b1",110,0.00753557636643726,0.0337013128936966,0.0542503165862607
"H3f3a",111,0.00754187021589354,0.0199593119371342,0.02071676417819
"Nufip2",112,0.00754804624289475,0.0178539148853507,0.0242625871544466
"Srsf11",113,0.00755343153905251,0.0166165138372462,0.0177622007439099
"Gcn1l1",114,0.00755447398386148,0.0213245609691781,0.0300781923595132
"ND1",115,0.00757432162236939,0.106791553729348,0.241255178479072
"Gm9234",116,0.00757585885516536,0.0454043847708613,0.0841593549192285
"Rps26",117,0.0075763364797038,0.0369177786017368,0.0614058143322059
"Lamtor3",118,0.00758415687055206,0.0382224800190539,0.0641334652443438
"Cnot2",119,0.00759765082121582,0.0181025806267908,0.0211112632696925
"Psma4",120,0.00761671231676828,0.0451486072079236,0.074598590943559
"Rpl36al",121,0.00761851725344658,0.0203571848714776,0.0277190893808603
"Psmb4",122,0.00762607353204344,0.0341665092851933,0.0626950814881243
"Pcbp2",123,0.0076389181053825,0.035932861795533,0.0717567638526871
"Cd36",124,0.00765084071281954,0.0462588310358864,0.0952401364345238
"Trim41",125,0.00765610309820737,0.0184424289368233,0.0232111929552269
"Prpf8",126,0.00765628218156107,0.0401139875576233,0.0778908361905971
"Prrc2c",127,0.00765936633117451,0.0186799616185791,0.0257305386569736
"Tiprl",128,0.00766570273357851,0.099014176943449,0.199103617677429
"Stau1",129,0.00770386448180334,0.0226338297288407,0.0349169679100105
"Srsf6",130,0.00771092242195974,0.0462173258707665,0.0865364979713052
"Dusp11",131,0.00773227417043107,0.0230380877654209,0.0334013342758942
"Pi4ka",132,0.00773509240702889,0.061083726149992,0.112149257173553
"Ptp4a2",133,0.00773907759504514,0.0188338089048116,0.0295896057458085
"Uimc1",134,0.00776204261546124,0.0208567699135124,0.0240036352299496
"Polr2m",135,0.00777557140260889,0.0550048865671725,0.0911332986550995
"Morf4l1",136,0.0077808318982646,0.0197322528522147,0.0225881620805171
"Ing1",137,0.00778261018870333,0.018815861756634,0.0214000233585745
"Rpl36",138,0.00778658126101012,0.0565370456727284,0.112015739389331
"Nek9",139,0.00779858731340011,0.0257632207552581,0.0448502885221326
"Rpl10",140,0.00780494562973931,0.0180142973400909,0.0188961097882995
"Ext2",141,0.00781358640632004,0.0475114980047207,0.0905900086190962
"B2m",142,0.00783362911958965,0.0282859302583411,0.0427895003184632
"Rn7sk",143,0.00783798908687596,0.0952694410952437,0.199881693859181
"Sumo3",144,0.00789151037970959,0.0554421666881612,0.110399070398704
"Eif5",145,0.00790767279819714,0.0487795785059013,0.0946851736544671
"Ensa",146,0.00791223091126604,0.031104196338904,0.050966473977719
"Rbm12",147,0.00792560577315542,0.0252789608035413,0.0422803918205036
"Arglu1",148,0.00792590110698086,0.0244972346636826,0.0374528335193207
"Ndfip1",149,0.00792822086565429,0.0811513860402305,0.156910078920145
"Gdi2",150,0.00792839758209062,0.0193005596212701,0.0264970077907438
"Ppig",151,0.00792862654049291,0.018617824098788,0.020553258620795
"Dicer1",152,0.00793088299953302,0.0213834356473132,0.0291427026593584
"Ddx5",153,0.00793091142147839,0.0207236474009495,0.0327762119272634
"2310036O22Rik",154,0.00793363140394963,0.0130966817606407,0.0140475665119555
"Lin7c",155,0.00793970578734482,0.0341704610270171,0.0634305794282669
"Luc7l2",156,0.0079558442442827,0.034210528991554,0.0635776091971159
"Son",157,0.00795897971976516,0.0127973508638174,0.0128303772220883
"Ssr1",158,0.0079775486641948,0.0530480369586116,0.0948039153504493
"Gm13238",159,0.00797787765439884,0.0198312059563513,0.0249147138574075
"Tnrc6b",160,0.0079783431583894,0.0297908983012616,0.0522957181744558
"Fbxl14",161,0.00799141331903378,0.0237633732705444,0.0317943475527803
